 x_m, y_m, vx_mps, ax_mps2
43.9610269,538.5880972,9.895654725,-12.1458576
44.1367574,540.5800665,9.74104585,-12.0478304
44.3125118,542.5720428,9.585221425,-11.9403341
44.4882856,544.5639823,9.42824665,-11.9212045
44.6640705,546.5559633,9.26887165,-11.8222402
44.8398549,548.5479194,9.108065975,-11.7122295
45.0156376,550.5398563,8.945906825,-11.7008437
45.191424,552.531832,8.780915525,-11.6005848
45.3672089,554.523789,8.6142189,-11.4871894
45.5429927,556.5157302,8.44591035,-11.484987
45.7187793,558.5077011,8.27421215,-11.3830277
45.8945648,560.4996577,8.100447975,-11.2651059
46.0703496,562.4916039,7.9247337,-11.2738694
46.2461364,564.4835699,7.74489255,-11.169641
46.421922,566.4755256,7.5624976,-11.0455531
46.5977079,568.4674773,7.3776959,-11.0678609
46.7734954,570.4594387,7.1877568,-10.9605763
46.9492764,572.4513917,6.994577575,-10.8278754
47.1250659,574.4433509,6.798349325,-10.8676205
47.3008667,576.4353118,6.5955331,-10.7561794
47.4765876,578.4272505,6.3884596,-10.6017956
47.6524283,580.419224,6.177569575,-10.4572187
47.8292416,582.411121,5.962252425,-10.0731131
48.0093122,584.402599,5.74722145,-9.6798818
48.1963486,586.3935304,5.532716125,-9.039504
48.3957154,588.3826337,5.32460435,-8.4008281
48.6157493,590.3696597,5.123623725,-7.8121789
48.8670669,592.3545396,4.92937815,-6.809407
49.1612338,594.3311363,4.7535958,-6.1053657
49.5117707,596.2990694,4.5902681,-5.4875574
49.9328159,598.2559276,4.4383418,-4.4714141
50.4357384,600.1874825,4.31059075,-4.0340949
51.0343307,602.0938453,4.1919948,-3.5919562
51.7401429,603.9685866,4.083499275,-3.166893
52.5536787,605.7857075,3.9853936,-3.0068114
53.4873053,607.5603716,3.889957875,-2.8278091
54.5176554,609.2771273,3.7980161,-2.745677
55.657157,611.0078092,3.706563125,-2.7437497
56.8522973,612.5927253,3.61286255,-2.9038684
58.2151155,613.9732451,3.510971075,-2.2670731
59.7889229,615.1855813,3.429319875,-0.1945206
61.4721411,616.2834913,3.42222325,0.6410256
63.2250769,617.2227987,3.445554275,0.6815292
65.0487552,617.997244,3.47018745,0.6653936
66.9587449,618.6190896,3.4940699,0.7618509
68.9243022,619.0718117,3.521215475,2.3311618
70.8966161,619.3507111,3.603007275,4.1094682
72.8906637,619.5056224,3.742843025,5.1026387
