X,Y,vel,acc
2.76540968299378,-149.808698729612,20,0
2.78589428204577,-150.91839266941,20,0
2.80637888098136,-152.028086599894,20,0
2.82686348108109,-153.137780529447,20,0
2.84734808397479,-154.247474469244,20,0
2.86783268698491,-155.357168389484,20,0
2.88831729104277,-156.466862319969,20,0
2.90880189603195,-157.576556239277,20,0
2.92928650300018,-158.686250169761,20,0
2.94977111101616,-159.795944090001,20,0
2.97025572007988,-160.90563800931,20,0
2.99074033205397,-162.01533192955,20,0
3.01122494204901,-163.125025839545,20,0
3.03170955402311,-164.234719759785,20,0
3.05219417007174,-165.34441366978,20,0
3.0726787840249,-166.454107579775,20,0
3.09316340100486,-167.563801479526,20,0
3.11364801903255,-168.673495389521,20,0
3.13413263706025,-169.783189289272,20,0
3.154617257067,-170.892883199267,20,0
