X,Y,vel,acc
-102.378108152072,-281.432995580137,20,0
-102.556068992009,-282.516906050034,20,0
-102.734029893996,-283.600816510618,20,0
-102.911990855006,-284.684726960026,20,0
-103.089951877017,-285.768637410365,20,0
-103.26791295805,-286.852547840215,20,0
-103.445874099038,-287.93645828031,20,0
-103.619847663096,-289.021445310675,20,0
-103.783786250046,-290.109141680412,20,0
-103.947724892991,-291.196838039905,20,0
-104.111663594027,-292.284534400329,20,0
-104.275602350011,-293.372230750509,20,0
-104.439541163039,-294.459927090444,20,0
-104.603480032994,-295.547623430379,20,0
-104.767418958014,-296.635319760069,20,0
-104.931357941008,-297.723016080447,20,0
-105.095296979998,-298.810712390579,20,0
-105.259236076032,-299.898408700712,20,0
-105.423175228992,-300.9861050006,20,0
-105.587114438065,-302.073801300488,20,0
-105.751053704065,-303.161497590132,20,0
-105.914993026061,-304.249193870462,20,0
-106.078932404984,-305.336890149862,20,0
-106.242871841067,-306.424586419947,20,0
-106.406811332097,-307.51228268072,20,0
-106.570750880986,-308.599978940561,20,0
-106.724788670079,-309.690133210272,20,0
-106.874661314068,-310.781321439892,20,0
-107.024534012075,-311.872509660199,20,0
-107.174406762002,-312.963697890751,20,0
-107.324279566063,-314.054886099882,20,0
-107.474152422044,-315.146074309945,20,0
-107.624025332043,-316.237262510695,20,0
-107.773898294079,-317.328450710513,20,0
-107.923771310016,-318.419638900086,20,0
-108.07364437799,-319.510827090591,20,0
-108.223517500097,-320.60201526992,20,0
-108.373390673078,-321.693203439936,20,0
-108.523263900075,-322.784391600639,20,0
-108.673137182021,-323.875579770654,20,0
-108.823010514025,-324.966767920181,20,0
-108.972883900045,-326.057956070639,20,0
-109.122757340083,-327.149144209921,20,0
-109.272630830994,-328.240332350135,20,0
-109.41282536299,-329.333244100213,20,0
-109.484285477083,-330.438396019861,20,0
-109.555745622027,-331.543547919951,20,0
-109.627205800032,-332.648699830286,20,0
-109.698666009004,-333.753851720132,20,0
-109.755850707996,-334.860551100224,20,0
-109.812400198076,-335.967319330201,20,0
-109.868949717027,-337.074087549932,20,0
-109.925499264034,-338.180855779909,20,0
-109.97023582703,-339.288644390181,20,0
-110.011857936042,-340.396702030674,20,0
-110.053480067058,-341.504759670235,20,0
-110.095102222986,-342.612817300484,20,0
-110.127382228035,-343.721476570703,20,0
-110.154064635048,-344.830496310256,20,0
-110.180747062084,-345.939516060054,20,0
-110.207429508097,-347.048535809852,20,0
-110.22724675003,-348.157846980728,20,0
-110.238981550094,-349.267501260154,20,0
-110.250716364011,-350.377155540511,20,0
-110.262451196089,-351.486809819937,20,0
-110.269801683025,-352.596554050222,20,0
-110.266585385078,-353.70651509054,20,0
-110.263369099004,-354.816476129927,20,0
-110.26015282399,-355.926437170245,20,0
-110.255034781061,-357.036395519972,20,0
-110.236868310021,-358.146335460246,20,0
-110.218701846083,-359.256275400519,20,0
-110.200535390992,-360.366215339862,20,0
-110.182368943002,-361.476155269891,20,0
-110.149837956997,-362.585759810172,20,0
-110.116726660053,-363.695350800641,20,0
-110.083615365089,-364.804941779934,20,0
-110.050504073035,-365.914532770403,20,0
-110.005517425016,-367.023585679941,20,0
-109.957471047062,-368.132499960251,20,0
-109.909424668062,-369.241414240561,20,0
-109.861378289992,-370.35032851994,20,0
-109.803945265012,-371.458611030132,20,0
-109.740977974026,-372.566521060653,20,0
-109.678010678035,-373.674431079999,20,0
-109.615043380065,-374.782341100276,20,0
-109.545175476,-375.889634559862,20,0
-109.467305849073,-376.996213070117,20,0
-109.389436212019,-378.102791590616,20,0
-109.311566565069,-379.209370099939,20,0
-109.229277490987,-380.315456040204,20,0
-109.136528503033,-381.420376180671,20,0
-109.043779502041,-382.525296320207,20,0
-108.951030486031,-383.63021645043,20,0
-108.856336160097,-384.734876620583,20,0
-108.748735183035,-385.837812010199,20,0
-108.641134188045,-386.940747400746,20,0
-108.53353317501,-388.043682790361,20,0
-108.425932145095,-389.146618170664,20,0
-108.304030510015,-390.24732404016,20,0
-108.181609282037,-391.347948890179,20,0
-108.059188031009,-392.448573740199,20,0
-107.936766758095,-393.549198590219,20,0
-107.802534469054,-394.64771782048,20,0
-107.665329141077,-395.745707030408,20,0
-107.528123789001,-396.843696240336,20,0
-107.390918410034,-397.941685450263,20,0
-107.244382361067,-399.037801410072,20,0
-107.092433440033,-400.132830650546,20,0
-106.940484489081,-401.227859900333,20,0
-106.788535508094,-402.322889139876,20,0
-106.629724783008,-403.416385590099,20,0
-106.463077126071,-404.50813142024,20,0
-106.296429435024,-405.599877240136,20,0
-106.129781713011,-406.691623060033,20,0
-105.958727571997,-407.782284270041,20,0
-105.777430379996,-408.870424190536,20,0
-105.596133152023,-409.9585641101,20,0
-105.414835884003,-411.046704030596,20,0
-105.231571768993,-412.134314729832,20,0
-105.035678573069,-413.21852734033,20,0
-104.839785335003,-414.302739930339,20,0
-104.643892054097,-415.386952530593,20,0
-104.447998733027,-416.471165120602,20,0
-104.238022215082,-417.551263039932,20,0
-104.027590807062,-418.631228060462,20,0
-103.817159353057,-419.711193070747,20,0
-103.606727855047,-420.791158080101,20,0
-103.384676901042,-421.867457610555,20,0
-103.159769457066,-422.942856050096,20,0
-102.934861965012,-424.018254480325,20,0
-102.709954422084,-425.093652900308,20,0
-102.475873253075,-426.165941840038,20,0
-102.23655618506,-427.236456040293,20,0
-101.997239064076,-428.306970230304,20,0
-101.757921890006,-429.37748441007,20,0
-101.511856861063,-430.445551260375,20,0
-101.258200836019,-431.510865000077,20,0
-101.004544754047,-432.57617874071,20,0
-100.750888617011,-433.641492459923,20,0
-100.492888212088,-434.705126500689,20,0
-100.224968133029,-435.764925110154,20,0
-99.9570479950635,-436.824723710306,20,0
-99.6891277960967,-437.884522300214,20,0
-99.4192426250083,-438.943513549864,20,0
-99.1371376099996,-439.997483979911,20,0
-98.855032533058,-441.051454400644,20,0
-98.5729273910401,-442.105424810201,20,0
-98.2908221849939,-443.15939522069,20,0
-97.9950048200553,-444.207395640202,20,0
-97.6987994280644,-445.255227140151,20,0
-97.4025939680869,-446.3030586401,20,0
-97.1063884430332,-447.350890120491,20,0
-96.7254518329864,-448.352504590526,20,0
-96.3241764830891,-449.343025210314,20,0
-95.9229010440176,-450.333545810543,20,0
-95.521625510999,-451.324066400528,20,0
-95.1074380420614,-452.306028280407,20,0
-94.693085771054,-453.287880950607,20,0
-94.2787334080786,-454.269733610563,20,0
-93.8621993010165,-455.250078869984,20,0
-93.4348901800113,-456.222979300655,20,0
-93.0075809630798,-457.195879700594,20,0
-92.580271649058,-458.168780080043,20,0
-92.1484789740061,-459.138454480097,20,0
-91.7083366360748,-460.102120890282,20,0
-91.2681941990741,-461.065787270665,20,0
-90.8280516649829,-462.029453630559,20,0
-90.3811709060101,-462.988074880093,20,0
-89.92832279508,-463.942228190601,20,0
-89.4754745829851,-464.896381489933,20,0
-89.0226262710057,-465.850534750149,20,0
-88.560833623982,-466.797724730335,20,0
-88.095410863054,-467.742088640109,20,0
-87.6299880000297,-468.68645252008,20,0
-87.1645650350256,-469.630816380493,20,0
-86.6880423350958,-470.566201279871,20,0
-86.2101796920178,-471.500502310693,20,0
-85.7323169450974,-472.43480330985,20,0
-85.2535528070293,-473.368347169831,20,0
-84.7633887570118,-474.292314760387,20,0
-84.2732246010564,-475.216282340698,20,0
-83.7830603370676,-476.140249880031,20,0
-83.2898045510519,-477.061522160657,20,0
-82.7874809210189,-477.974888729863,20,0
-82.2851571840001,-478.888255270198,20,0
-81.7828333380166,-479.801621790044,20,0
-81.2752807430224,-480.710259390064,20,0
-80.760942989029,-481.612760430202,20,0
-80.2466051240917,-482.515261440538,20,0
-79.7322671500733,-483.417762430385,20,0
-79.2106179960538,-484.313407050446,20,0
-78.6844150520628,-485.204781200737,20,0
-78.1582119950326,-486.096155320294,20,0
-77.6320088260109,-486.987529410049,20,0
-77.0964686980005,-487.86982768029,20,0
-76.5585529319942,-488.749816800468,20,0
-76.0206370550441,-489.629805900157,20,0
-75.4827210640069,-490.509794950485,20,0
-74.933500802028,-491.378398510627,20,0
-74.3840279820142,-492.246747770347,20,0
-73.8345550460508,-493.115097000264,20,0
-73.2832682790468,-493.981553900056,20,0
-72.7223976290552,-494.838011870161,20,0
-72.1615268620662,-495.694469789974,20,0
-71.6006559809903,-496.550927679986,20,0
-71.0359638200607,-497.403256860562,20,0
-70.4638576360885,-498.247575460002,20,0
-69.8917513380293,-499.091894020326,20,0
-69.3196449240204,-499.936212549917,20,0
-68.7417702630628,-500.774078030139,20,0
-68.1585942159873,-501.606012760662,20,0
-67.5754180530785,-502.43794746045,20,0
-66.9922417720081,-503.269882109948,20,0
-66.4014124970417,-504.09295341,20,0
-65.8073354600929,-504.912263340317,20,0
-65.2132583049824,-505.7315732399,20,0
-64.619181031012,-506.550883100368,20,0
-64.0156299280934,-507.358835310675,20,0
-63.410823932034,-508.165283179842,20,0
-62.8060178180458,-508.971731020138,20,0
-62.2005359580507,-509.77734044008,20,0
-61.5851762590464,-510.570692750625,20,0
-60.9698164430447,-511.364045020193,20,0
-60.3544565070188,-512.1573972404,20,0
-59.7365545670036,-512.947484790348,20,0
-59.1108192440588,-513.727511750534,20,0
-58.4850838030688,-514.507538660429,20,0
-57.859348242986,-515.287565520033,20,0
-57.2292701980332,-516.061819930561,20,0
-56.5933404529933,-516.828295640647,20,0
-55.9574105880456,-517.594771300443,20,0
-55.3214806050528,-518.361246909946,20,0
-54.6794750370318,-519.119362910278,20,0
-54.0335350240348,-519.872065400705,20,0
-53.3875948910136,-520.624767839909,20,0
-52.7416546400636,-521.377470230684,20,0
-52.0879746429855,-522.119148650207,20,0
-51.4322114150273,-522.857859940268,20,0
-50.7764480680926,-523.596571180038,20,0
-50.120684602065,-524.335282370448,20,0
-49.4555876940722,-525.060230260715,20,0
-48.7901911510853,-525.784736430273,20,0
-48.1247944900533,-526.509242540225,20,0
-47.4579827780835,-527.231588060036,20,0
-46.7831457300345,-527.941679330543,20,0
-46.1083085640566,-528.651770560071,20,0
-45.4334712800337,-529.361861729994,20,0
-44.7555751500186,-530.067115530372,20,0
-44.0714929010719,-530.762586220168,20,0
-43.3874105350114,-531.458056860603,20,0
-42.7033280510223,-532.153527450748,20,0
-42.014615032007,-532.841411620379,20,0
-41.3214856870472,-533.522060330026,20,0
-40.6283562240424,-534.202708980069,20,0
-39.9352266450878,-534.883357580751,20,0
-39.2359683579998,-535.553600800224,20,0
-38.5339926390443,-536.219230410643,20,0
-37.8320168040227,-536.884859950282,20,0
-37.1300408530515,-537.550489449874,20,0
-36.4205129130278,-538.202827050351,20,0
-35.7098941080039,-538.853244789876,20,0
-34.9992751859827,-539.503662470728,20,0
-34.2881940529915,-540.153236609884,20,0
-33.5691380630014,-540.788254190236,20,0
-32.8500819610199,-541.423271710053,20,0
-32.1310257420409,-542.058289160021,20,0
-31.4100295270327,-542.689632680267,20,0
-30.6827444729861,-543.309066129848,20,0
-29.9554593079956,-543.928499520756,20,0
-29.2281740279868,-544.547932839952,20,0
-28.4975473280065,-545.160797140561,20,0
-27.7622438280378,-545.764467080124,20,0
-27.0269402160775,-546.368136960082,20,0
-26.291636493057,-546.971806770191,20,0
-25.5516675449908,-547.565950280055,20,0
-24.8085585390218,-548.153681879863,20,0
-24.0654494260671,-548.741413420066,20,0
-23.3223402000731,-549.329144900665,20,0
-22.5733207800658,-549.904333100654,20,0
-21.8226214710157,-550.475956160575,20,0
-21.0719220520696,-551.04757915996,20,0
-20.3212225260213,-551.619202090427,20,0
-19.5634478370193,-552.175207660534,20,0
-18.8053756260779,-552.730556639843,20,0
-18.0473033060553,-553.285905550234,20,0
-17.2882249210961,-553.838943100534,20,0
-16.5229994460242,-554.377857239917,20,0
-15.7577738660621,-554.916771320626,20,0
-14.9925481820246,-555.45568532031,20,0
-14.2250931829913,-555.98926346004,20,0
-13.4529359480366,-556.511586630717,20,0
-12.6807786100544,-557.033909720369,20,0
-11.9086211700924,-557.556232740171,20,0
-11.1330923850182,-558.070141340606,20,0
-10.3542270080652,-558.575722260401,20,0
-9.575361530995,-559.081303100102,20,0
-8.79649595008232,-559.586883880198,20,0
-8.01319925999269,-560.080920230597,20,0
-7.22785129898693,-560.569612490013,20,0
-6.44250324100722,-561.058304680511,20,0
-5.6571550850058,-561.546996789984,20,0
-4.86677091103047,-562.021998859942,20,0
-4.07559762708843,-562.494855940342,20,0
-3.28442424605601,-562.967712949961,20,0
-2.49325077002868,-563.440569890663,20,0
-1.70207719807513,-563.91342675034,20,0
-0.909825633047149,-564.383220740594,20,0
-0.112463003024459,-564.838492100127,20,0
0.684899720945396,-565.293763380498,20,0
1.48226254095789,-565.749034579843,20,0
2.27962545200717,-566.204305700026,20,0
3.07698845595587,-566.659576750361,20,0
3.87722832197323,-567.106273130514,20,0
4.6805378459394,-567.543820190243,20,0
5.48384746001102,-567.981367169879,20,0
6.28715716395527,-568.418914080598,20,0
7.09046695998404,-568.856460900046,20,0
7.89377684600186,-569.294007650577,20,0
8.70161083794665,-569.717386459932,20,0
9.5106228919467,-570.137076130137,20,0
10.3196350339567,-570.556765720248,20,0
11.1286472639767,-570.976455230266,20,0
11.9376595829381,-571.39614466019,20,0
12.747234120965,-571.813981030136,20,0
13.5617025259417,-572.215685720555,20,0
14.3761710139224,-572.617390340194,20,0
15.1906395889819,-573.019094870426,20,0
16.005108246929,-573.420799320564,20,0
16.8195769930026,-573.822503690608,20,0
17.6361949919956,-574.216736170463,20,0
18.4558720759815,-574.60033361055,20,0
19.2755492429715,-574.983930979855,20,0
20.0952264919179,-575.367528260686,20,0
20.914903822937,-575.751125460491,20,0
21.7345812380081,-576.134722580202,20,0
22.5578403850086,-576.505157280713,20,0
23.3824768069899,-576.870530790649,20,0
24.2071133089485,-577.235904220492,20,0
25.0317498919321,-577.601277559996,20,0
25.856386550935,-577.966650820337,20,0
26.681173461955,-578.331439190544,20,0
27.5105182959232,-578.678477710113,20,0
28.3398632059107,-579.025516140275,20,0
29.169208192965,-579.372554490343,20,0
29.9985532549908,-579.719592750072,20,0
30.8278983929195,-580.066630939953,20,0
31.6587653280003,-580.407371390611,20,0
32.4925663679605,-580.73596927058,20,0
33.3263674809132,-581.06456706021,20,0
34.1601686669746,-581.393164760433,20,0
34.9939699259121,-581.721762380563,20,0
35.8277712559793,-582.050359910354,20,0
36.6643088359851,-582.366885180585,20,0
37.5023124399595,-582.676942460239,20,0
38.3403161149472,-582.986999650486,20,0
39.1783198600169,-583.297056750394,20,0
40.0163236729568,-583.607113770209,20,0
40.8543275549309,-583.917170700617,20,0
41.6961238549557,-584.209324340336,20,0
42.5380751049379,-584.500746699981,20,0
43.3800264229067,-584.792168980464,20,0
44.2219778049039,-585.083591160364,20,0
45.0639292519772,-585.375013270415,20,0
45.9068787869765,-585.661372890696,20,0
46.7525214980124,-585.934071780182,20,0
47.598164274008,-586.206770580262,20,0
48.4438071099576,-586.479469290003,20,0
49.2894500079565,-586.752167910337,20,0
50.1350929709151,-587.024866440333,20,0
50.9827276769793,-587.286657339893,20,0
51.8318046729546,-587.540549710393,20,0
52.6808817249257,-587.794441990554,20,0
53.5299588380149,-588.048334190622,20,0
54.3790360079147,-588.302226290107,20,0
55.2281132380012,-588.556118310429,20,0
56.0800156620098,-588.793211240321,20,0
56.9322686470114,-589.028219870292,20,0
57.78452168894,-589.26322840061,20,0
58.6367747859331,-589.498236849904,20,0
59.4890279369429,-589.733245210722,20,0
60.3418622319587,-589.964476800524,20,0
61.1970319029642,-590.180530279875,20,0
62.0522016249597,-590.39658367075,20,0
62.9073713989928,-590.612636970356,20,0
63.7625412240159,-590.828690189868,20,0
64.6177110979334,-591.044743300416,20,0
65.4742327289423,-591.251117430627,20,0
